TokenId,LastSalePrice,Background,BackgroundRarity,Earring,EarringRarity,Fur,FurRarity,Eyes,EyesRarity,Mouth,MouthRarity,Clothes,ClothesRarity,Hat,HatRarity,LastSaleToken,NumberOfSales,SaleDate,USDPrice,LogUSDPrice,Outlier
8718,1.5,Purple,0.1291,,,Dark Brown,0.1352,Cyborg,0.0108,Phoneme  ooo,0.0255,Vietnam Jacket,0.0224,Cowboy Hat,0.0354,Ether,3.0,2021-06-03 19:08:08.841109,6165.164999999999,8.726670179230563,1
3990,1.8,Purple,0.1291,Silver Hoop,0.0882,Death Bot,0.0175,Crazy,0.0407,Bored,0.2272,Stunt Jacket,0.0178,Horns,0.0252,Wrapped Ether,1.0,2021-06-03 19:17:34.080646,7369.848,8.905152360818734,1
7221,1.79,Aquamarine,0.1266,,,Gray,0.0496,Bored,0.1714,Bored Cigarette,0.071,Bone Tee,0.023,Beanie,0.0578,Ether,1.0,2021-06-03 19:36:14.174257,7368.785600000001,8.905008195486904,1
1213,1.39,Yellow,0.1283,Gold Stud,0.0439,Pink,0.0511,Wide Eyed,0.0549,Bored Unshaven Cigarette,0.0438,Sleeveless T,0.0252,Seaman's Hat,0.042,Ether,4.0,2021-06-03 20:22:23.471494,5691.9805,8.646813533343018,1
5294,0.98,Gray,0.117,,,Pink,0.0511,Closed,0.071,Grin,0.0713,Puffy Vest,0.0227,Vietnam Era Helmet,0.0223,Ether,1.0,2021-06-03 20:23:00.501730,4034.3072,8.30258986831672,1
7245,0.89,New Punk Blue,0.1232,,,Dark Brown,0.1352,Bored,0.1714,Phoneme Oh,0.0237,,,Army Hat,0.0294,Ether,1.0,2021-06-03 20:35:51.789147,3663.809600000001,8.206258759378288,1
4159,2.74,Army Green,0.1243,,,Cheetah,0.0406,Bored,0.1714,Bored,0.2272,,,,,Wrapped Ether,2.0,2021-06-03 21:36:13.522797,11218.5464,9.325323616316593,1
482,1.05,Blue,0.1242,,,Brown,0.137,Wide Eyed,0.0549,Bored,0.2272,Bandolier,0.0163,Seaman's Hat,0.042,Ether,1.0,2021-06-03 21:41:31.257419,4245.78,8.353680827449335,1
1604,1.55,Orange,0.1273,,,Pink,0.0511,Heart,0.0394,Bored,0.2272,Hawaiian,0.0283,Sushi Chef Headband,0.0187,Ether,1.0,2021-06-03 21:42:31.506580,6347.1725,8.755764717131573,1
9356,1.75,Blue,0.1242,,,Dark Brown,0.1352,Coins,0.0479,Bored Pipe,0.0132,Lumberjack Shirt,0.0213,Sushi Chef Headband,0.0187,Ether,1.0,2021-06-03 21:47:19.568705,7192.692499999999,8.880820859057822,1
7968,3.2,Gray,0.117,,,Golden Brown,0.0778,Angry,0.0432,Bored Cigar,0.0121,Space Suit,0.0105,Halo,0.0324,Ether,1.0,2021-06-03 22:49:08.109496,13173.248,9.48594338543992,1
2430,2.42,Purple,0.1291,,,Brown,0.137,Bloodshot,0.0846,Bored Cigar,0.0121,Tie Dye,0.0144,Cowboy Hat,0.0354,Ether,1.0,2021-06-03 23:25:51.118105,9909.779,9.201277326369013,1
7012,4.195,Yellow,0.1283,,,Pink,0.0511,X Eyes,0.0243,Bored Pipe,0.0132,,,King's Crown,0.0077,Ether,2.0,2021-06-03 23:27:48.681963,17269.3048,9.756685915553408,1
8432,0.96,Aquamarine,0.1266,,,Gray,0.0496,Wide Eyed,0.0549,Phoneme Vuh,0.0333,Tanktop,0.0235,Cowboy Hat,0.0354,Ether,2.0,2021-06-03 23:55:29.372788,3951.9744,8.281970581113985,1
9100,1.7,Aquamarine,0.1266,,,Brown,0.137,Zombie,0.0308,Jovial,0.0296,Tuxedo Tee,0.0235,Ww2 Pilot Helm,0.011,Ether,1.0,2021-06-04 00:16:36.170596,6987.186999999999,8.85183332218457,1
4379,1.4,New Punk Blue,0.1232,,,Robot,0.0265,Closed,0.071,Phoneme  ooo,0.0255,Sleeveless T,0.0252,Beanie,0.0578,Ether,1.0,2021-06-04 01:55:38.118874,5732.929999999999,8.65398202282163,1
4520,1.2,Purple,0.1291,Silver Stud,0.0823,Brown,0.137,Robot,0.035,Bored,0.2272,Prison Jumpsuit,0.0235,Beanie,0.0578,Wrapped Ether,2.0,2021-06-04 02:26:01.185006,4913.232,8.49968725271057,1
8233,1.45,Gray,0.117,,,Brown,0.137,Robot,0.035,Phoneme Oh,0.0237,Rainbow Suspenders,0.0135,,,Ether,1.0,2021-06-04 03:14:02.903241,5969.128000000001,8.694356132066723,1
6447,1.0,Blue,0.1242,,,Black,0.1229,Robot,0.035,Bored Unshaven,0.1551,Space Suit,0.0105,Beanie,0.0578,Wrapped Ether,1.0,2021-06-04 03:43:56.475363,4123.73,8.324513372576499,1
2821,1.15,Orange,0.1273,,,Pink,0.0511,Bloodshot,0.0846,Phoneme Vuh,0.0333,Wool Turtleneck,0.024,Cowboy Hat,0.0354,Ether,4.0,2021-06-04 04:05:55.514138,4709.192499999999,8.457271728575575,1
6360,2.0,Yellow,0.1283,,,Cream,0.0636,Bored,0.1714,Bored,0.2272,Prison Jumpsuit,0.0235,Bayc Flipped Brim,0.0231,Ether,3.0,2021-06-04 05:07:39.520910,8233.28,9.015939756194184,1
2475,0.96,Army Green,0.1243,,,Black,0.1229,Eyepatch,0.0333,Bored,0.2272,Caveman Pelt,0.0163,Fez,0.0377,Ether,2.0,2021-06-04 06:53:21.401003,3931.152,8.276687791680162,1
7001,1.19,Aquamarine,0.1266,,,Dark Brown,0.1352,Sleepy,0.0751,Bored Unshaven Cigarette,0.0438,Puffy Vest,0.0227,Faux Hawk,0.0136,Ether,2.0,2021-06-04 08:08:05.751238,4898.8016,8.496745882757677,1
720,1.079,Purple,0.1291,Silver Stud,0.0823,Gray,0.0496,3d,0.0487,Bored Unshaven,0.1551,Vietnam Jacket,0.0224,Girl's Hair Short,0.015,Ether,2.0,2021-06-04 11:56:52.425990,4418.45105,8.393544472476414,1
2685,1.4,Orange,0.1273,,,Brown,0.137,Blindfold,0.0264,Bored,0.2272,Leather Punk Jacket,0.0153,Ww2 Pilot Helm,0.011,Ether,1.0,2021-06-04 13:35:18.166524,5732.929999999999,8.65398202282163,1
1763,1.75,New Punk Blue,0.1232,Gold Hoop,0.0462,Dmt,0.0215,Bored,0.1714,Bored Unshaven Cigarette,0.0438,Striped Tee,0.0412,,,Ether,1.0,2021-06-04 13:45:49.156271,7166.162499999999,8.877125574135839,1
9776,1.2,New Punk Blue,0.1232,,,Golden Brown,0.0778,Sleepy,0.0751,Bored Unshaven,0.1551,,,Bayc Flipped Brim,0.0231,Ether,1.0,2021-06-04 14:21:45.890560,4932.132,8.503526627916353,1
2328,1.4,New Punk Blue,0.1232,Silver Hoop,0.0882,Red,0.0474,Eyepatch,0.0333,Bored Unshaven,0.1551,Prison Jumpsuit,0.0235,Stuntman Helmet,0.0157,Ether,1.0,2021-06-04 14:39:14.244231,5732.929999999999,8.65398202282163,1
9527,2.0,New Punk Blue,0.1232,,,Cheetah,0.0406,Sleepy,0.0751,Bored,0.2272,Space Suit,0.0105,S&m Hat,0.0235,Ether,2.0,2021-06-04 15:01:12.056586,8220.22,9.014352251682343,1
4369,1.19,Yellow,0.1283,,,Brown,0.137,Scumbag,0.0233,Dumbfounded,0.0505,Striped Tee,0.0412,Commie Hat,0.0304,Ether,2.0,2021-06-04 15:10:14.690061,4872.9905,8.491463093323855,1
3916,1.4,New Punk Blue,0.1232,,,Brown,0.137,Robot,0.035,Phoneme Oh,0.0237,,,Party Hat 1,0.012,Ether,1.0,2021-06-04 16:20:02.918086,5732.929999999999,8.65398202282163,1
1927,2.0,Army Green,0.1243,,,Cheetah,0.0406,Eyepatch,0.0333,Rage,0.0266,Bayc T Red,0.014,Bandana Blue,0.0089,Ether,1.0,2021-06-04 16:25:36.666125,8189.9,9.010656966760362,1
2461,1.0,New Punk Blue,0.1232,,,Blue,0.049,Sleepy,0.0751,Bored Unshaven,0.1551,Navy Striped Tee,0.0334,Army Hat,0.0294,Ether,1.0,2021-06-04 16:26:37.483541,4094.95,8.317509786200416,1
4796,1.1,Orange,0.1273,,,Brown,0.137,Crazy,0.0407,Phoneme Vuh,0.0333,Sleeveless T,0.0252,,,Ether,1.0,2021-06-04 16:44:10.004284,4528.304000000001,8.418102755438564,1
2747,2.4,Army Green,0.1243,,,Brown,0.137,Hypnotized,0.022,Bored Unshaven,0.1551,Space Suit,0.0105,Safari,0.0182,Ether,1.0,2021-06-04 18:24:58.851360,9827.88,9.192978523554316,1
7249,1.25,Orange,0.1273,,,Black,0.1229,Bored,0.1714,Tongue Out,0.0202,,,Halo,0.0324,Ether,2.0,2021-06-04 18:53:08.339204,5145.8,8.54593612694845,1
5986,0.99,Gray,0.117,Silver Hoop,0.0882,Golden Brown,0.0778,X Eyes,0.0243,Grin,0.0713,,,,,Ether,4.0,2021-06-04 19:46:07.972050,4075.4736,8.312742239780738,1
6062,1.3,Gray,0.117,,,Robot,0.0265,Angry,0.0432,Bored Unshaven,0.1551,Hawaiian,0.0283,,,Ether,2.0,2021-06-04 20:10:45.084206,5351.6320000000005,8.58515684010173,1
9609,1.3,Orange,0.1273,Silver Hoop,0.0882,Blue,0.049,X Eyes,0.0243,Jovial,0.0296,,,,,Ether,3.0,2021-06-04 22:06:32.807426,5343.143,8.583569335589889,1
4264,3.0,Yellow,0.1283,Silver Stud,0.0823,Dmt,0.0215,Bored,0.1714,Dumbfounded,0.0505,Space Suit,0.0105,,,Ether,1.0,2021-06-04 22:08:10.326257,12284.85,9.416122074868527,-1
1369,1.2,Yellow,0.1283,,,Brown,0.137,Bloodshot,0.0846,Grin,0.0713,Toga,0.0202,,,Ether,4.0,2021-06-04 22:49:12.325247,4913.94,8.499831342994371,1
7144,1.24,Army Green,0.1243,,,Zombie,0.0302,Bored,0.1714,Grin,0.0713,Navy Striped Tee,0.0334,Beanie,0.0578,Ether,3.0,2021-06-04 22:58:24.181084,5104.6336,8.537903955251185,1
2928,1.5,New Punk Blue,0.1232,,,Zombie,0.0302,Bloodshot,0.0846,Bored,0.2272,Bone Tee,0.023,Horns,0.0252,Wrapped Ether,1.0,2021-06-05 00:13:02.390821,6141.54,8.72283080402478,1
4941,1.15,Gray,0.117,Silver Hoop,0.0882,Cream,0.0636,Angry,0.0432,Bored Unshaven Cigarette,0.0438,Lumberjack Shirt,0.0213,Beanie,0.0578,Ether,2.0,2021-06-05 00:58:49.045368,4734.136,8.462554518009398,1
3093,0.9306,Blue,0.1242,,,Cream,0.0636,Crazy,0.0407,Grin,0.0713,,,Army Hat,0.0294,Ether,2.0,2021-06-05 01:00:35.213086,3810.76047,8.245584046628828,1
3222,1.45,New Punk Blue,0.1232,,,Death Bot,0.0175,Coins,0.0479,Bored,0.2272,Bandolier,0.0163,Fisherman's Hat,0.0345,Wrapped Ether,1.0,2021-06-05 01:40:57.329453,5936.822,8.688929252349098,1
5058,1.5,Yellow,0.1283,,,Brown,0.137,3d,0.0487,Discomfort,0.0208,Tweed Suit,0.0141,Sushi Chef Headband,0.0187,Ether,3.0,2021-06-05 01:49:31.760631,6174.960000000001,8.728257683742404,1
8414,1.4,Gray,0.117,,,Cream,0.0636,Bloodshot,0.0846,Bored,0.2272,Prom Dress,0.0103,Bayc Flipped Brim,0.0231,Ether,3.0,2021-06-05 02:00:10.455239,5763.296,8.659264812255453,1
7838,0.798,Orange,0.1273,,,Brown,0.137,Bored,0.1714,Bored,0.2272,Bayc T Black,0.0215,Police Motorcycle Helmet,0.013,Wrapped Ether,2.0,2021-06-05 02:02:13.525977,3290.73654,8.09886669104417,1
7705,1.09,Blue,0.1242,,,Zombie,0.0302,Bored,0.1714,Small Grin,0.0272,,,Commie Hat,0.0304,Ether,2.0,2021-06-05 02:28:24.915887,4487.137600000001,8.408970271875292,1
7226,1.2,New Punk Blue,0.1232,,,Tan,0.0626,3d,0.0487,Grin,0.0713,,,Sea Captain's Hat,0.0304,Ether,2.0,2021-06-05 03:35:19.685550,4939.968,8.505114132428194,1
958,1.25,Blue,0.1242,,,Red,0.0474,3d,0.0487,Bored Unshaven,0.1551,Guayabera,0.0232,Sea Captain's Hat,0.0304,Ether,3.0,2021-06-05 04:01:29.507224,5118.6875,8.540653337514627,1
4377,2.5,Gray,0.117,,,Brown,0.137,Sunglasses,0.0352,Bored Unshaven,0.1551,Kings Robe,0.0068,Bayc Flipped Brim,0.0231,Ether,2.0,2021-06-05 04:03:40.546358,10237.375,9.233800518074572,-1
3709,1.2,Orange,0.1273,,,Brown,0.137,Angry,0.0432,Bored Unshaven,0.1551,Hawaiian,0.0283,Ww2 Pilot Helm,0.011,Ether,1.0,2021-06-05 04:45:41.983509,4913.94,8.499831342994371,1
9355,1.5,Blue,0.1242,,,Zombie,0.0302,Wide Eyed,0.0549,Bored Unshaven,0.1551,Tuxedo Tee,0.0235,Halo,0.0324,Ether,3.0,2021-06-05 05:03:20.572023,6165.164999999999,8.726670179230563,1
6671,1.1,Army Green,0.1243,,,Black,0.1229,Bored,0.1714,Phoneme  ooo,0.0255,Bone Tee,0.023,Cowboy Hat,0.0354,Ether,1.0,2021-06-05 05:28:47.868165,4528.304000000001,8.418102755438564,1
1632,1.34,Blue,0.1242,,,Golden Brown,0.0778,3d,0.0487,Jovial,0.0296,,,Beanie,0.0578,Wrapped Ether,3.0,2021-06-05 05:38:14.820475,5486.442400000001,8.610035309879436,1
4487,1.037,Aquamarine,0.1266,,,Black,0.1229,Wide Eyed,0.0549,Bored,0.2272,,,S&m Hat,0.0235,Ether,5.0,2021-06-05 05:40:16.654804,4246.46315,8.353841715447807,1
2687,1.4,Blue,0.1242,Silver Stud,0.0823,Cheetah,0.0406,Bored,0.1714,Tongue Out,0.0202,,,Short Mohawk,0.0318,Ether,1.0,2021-06-05 06:06:40.779212,5732.929999999999,8.65398202282163,1
3114,1.4,Gray,0.117,,,Black,0.1229,Angry,0.0432,Bored,0.2272,Striped Tee,0.0412,Bayc Hat Red,0.0119,Ether,1.0,2021-06-05 06:14:57.788069,5732.929999999999,8.65398202282163,1
438,1.5,Purple,0.1291,,,Dark Brown,0.1352,3d,0.0487,Bored Unshaven,0.1551,Bone Necklace,0.0203,Bayc Flipped Brim,0.0231,Ether,2.0,2021-06-05 06:28:40.313165,6065.4,8.710355771388066,1
6640,1.14,Yellow,0.1283,Gold Stud,0.0439,Cream,0.0636,Sleepy,0.0751,Bored Cigarette,0.071,,,Sea Captain's Hat,0.0304,Ether,2.0,2021-06-05 06:41:16.255075,4692.9696,8.453820838040643,1
1600,1.47,Yellow,0.1283,,,Golden Brown,0.0778,Bloodshot,0.0846,Bored Unshaven Cigarette,0.0438,Puffy Vest,0.0227,,,Ether,2.0,2021-06-05 06:47:24.807254,6019.576499999999,8.702772186991062,1
178,1.45,Aquamarine,0.1266,Silver Hoop,0.0882,Tan,0.0626,Sleepy,0.0751,Bored Unshaven,0.1551,Puffy Vest,0.0227,Girl's Hair Pink,0.0105,Ether,2.0,2021-06-05 07:10:48.538427,5863.219999999999,8.676454219712385,1
8427,0.96,Army Green,0.1243,,,Brown,0.137,Bored,0.1714,Bored Unshaven,0.1551,Striped Tee,0.0412,Baby's Bonnet,0.0158,Ether,2.0,2021-06-05 07:25:42.173457,3951.9744,8.281970581113985,1
3863,16.0,Orange,0.1273,,,Solid Gold,0.0046,Sleepy,0.0751,Bored,0.2272,Guayabera,0.0232,Commie Hat,0.0304,Ether,3.0,2021-06-05 08:21:17.846543,65519.2,11.090098508440198,-1
9793,5.0,Gray,0.117,,,Zombie,0.0302,Wide Eyed,0.0549,Grin,0.0713,,,,,Ether,2.0,2021-06-05 09:19:06.784679,20550.55,9.930642983556499,1
3287,18.95,Purple,0.1291,,,Death Bot,0.0175,Robot,0.035,Grin Gold Grill,0.0091,,,,,Ether,1.0,2021-06-05 09:27:28.746488,77599.30249999999,11.259313717728853,1
614,5.0,Orange,0.1273,Gold Hoop,0.0462,Zombie,0.0302,Crazy,0.0407,Rage,0.0266,Space Suit,0.0105,Horns,0.0252,Ether,2.0,2021-06-05 09:45:21.781636,20474.75,9.926947698634518,1
6611,1.1999,Orange,0.1273,,,Gray,0.0496,Bloodshot,0.0846,Bored Unshaven,0.1551,,,Bunny Ears,0.0195,Ether,4.0,2021-06-05 10:50:00.650231,4939.556336000001,8.505030795622446,1
5255,1.1,Aquamarine,0.1266,,,Brown,0.137,Bored,0.1714,Bored Unshaven Cigarette,0.0438,,,Commie Hat,0.0304,Ether,1.0,2021-06-05 11:19:10.509176,4528.304000000001,8.418102755438564,1
3526,1.45,Gray,0.117,,,Blue,0.049,X Eyes,0.0243,Bored Unshaven Cigarette,0.0438,,,Sea Captain's Hat,0.0304,Ether,4.0,2021-06-05 11:28:40.089190,5937.6775,8.6890733426329,1
8467,2.986,Yellow,0.1283,,,Cheetah,0.0406,Bloodshot,0.0846,Rage,0.0266,Bayc T Red,0.014,Halo,0.0324,Ether,4.0,2021-06-05 11:48:39.696578,12292.28704,9.416727274751238,1
6121,1.29,Army Green,0.1243,,,Dark Brown,0.1352,Blindfold,0.0264,Bored Kazoo,0.0074,,,Irish Boho,0.0225,Ether,2.0,2021-06-05 13:23:38.013884,5310.4656,8.57743479400782,1
1785,1.4,Aquamarine,0.1266,,,Dark Brown,0.1352,Bored,0.1714,Bored Unshaven Cigar,0.0094,,,Irish Boho,0.0225,Ether,1.0,2021-06-05 13:37:20.033441,5732.929999999999,8.65398202282163,1
8436,6.3,Aquamarine,0.1266,,,Noise,0.0155,Blue Beams,0.0049,Small Grin,0.0272,Guayabera,0.0232,Beanie,0.0578,Ether,1.0,2021-06-05 13:45:11.875870,25934.832,10.163342209031727,1
7535,1.0999,Purple,0.1291,,,Pink,0.0511,X Eyes,0.0243,Dumbfounded,0.0505,Work Vest,0.0188,Army Hat,0.0294,Ether,2.0,2021-06-05 13:48:31.853667,4527.892336000001,8.418011842215174,1
592,1.25,Orange,0.1273,,,Tan,0.0626,Bored,0.1714,Jovial,0.0296,Bone Tee,0.023,Ww2 Pilot Helm,0.011,Ether,2.0,2021-06-05 13:56:13.760525,5118.6875,8.540653337514627,1
708,1.98,New Punk Blue,0.1232,,,Cheetah,0.0406,Robot,0.035,Phoneme Wah,0.0163,Service,0.0142,,,Ether,3.0,2021-06-05 14:16:30.900206,8108.000999999999,9.00060663090686,1
3132,2.5,Aquamarine,0.1266,,,Pink,0.0511,Sad,0.0551,Grin,0.0713,,,,,Ether,4.0,2021-06-05 14:37:02.715860,10237.375,9.233800518074572,1
8526,1.25,Purple,0.1291,,,Red,0.0474,Angry,0.0432,Bored,0.2272,Tweed Suit,0.0141,,,Ether,1.0,2021-06-05 15:08:21.464885,5145.8,8.54593612694845,1
4096,2.4,Yellow,0.1283,Silver Stud,0.0823,Dmt,0.0215,Heart,0.0394,Phoneme Vuh,0.0333,Tanktop,0.0235,Prussian Helmet,0.013,Ether,1.0,2021-06-05 15:13:41.001046,9827.88,9.192978523554316,1
3213,1.39,Yellow,0.1283,Gold Hoop,0.0462,Red,0.0474,3d,0.0487,Bored Unshaven Cigarette,0.0438,Lumberjack Shirt,0.0213,S&m Hat,0.0235,Ether,2.0,2021-06-05 15:35:42.907618,5691.9805,8.646813533343018,1
4178,1.75,Aquamarine,0.1266,Silver Hoop,0.0882,Zombie,0.0302,Bored,0.1714,Bored Unshaven,0.1551,Guayabera,0.0232,Horns,0.0252,Ether,1.0,2021-06-05 15:46:00.194242,7166.162499999999,8.877125574135839,1
8482,3.0,Blue,0.1242,,,Dark Brown,0.1352,Wide Eyed,0.0549,Grin,0.0713,Black T,0.0334,Trippy Captain's Hat,0.0065,Ether,1.0,2021-06-05 16:05:32.452407,12349.920000000002,9.42140486430235,1
9621,2.0,Aquamarine,0.1266,Diamond Stud,0.0222,Dark Brown,0.1352,Wide Eyed,0.0549,Bored Cigar,0.0121,,,Vietnam Era Helmet,0.0223,Ether,1.0,2021-06-05 16:17:06.248399,8220.22,9.014352251682343,1
3539,1.3,Aquamarine,0.1266,,,Black,0.1229,3d,0.0487,Bored,0.2272,,,Fisherman's Hat,0.0345,Ether,1.0,2021-06-05 16:29:15.750195,5323.435,8.579874050667907,1
3556,1.99,Gray,0.117,,,White,0.0397,Sunglasses,0.0352,Small Grin,0.0272,Sailor Shirt,0.0284,Beanie,0.0578,Ether,2.0,2021-06-05 16:35:08.505701,8148.9505,9.005644424936818,1
8909,1.489,Blue,0.1242,Silver Stud,0.0823,Blue,0.049,Zombie,0.0308,Tongue Out,0.0202,Black T,0.0334,Girl's Hair Short,0.015,Ether,2.0,2021-06-05 16:35:57.464791,6119.95379,8.71930982482427,1
7175,1.05,Blue,0.1242,,,Gray,0.0496,Crazy,0.0407,Bored Unshaven,0.1551,Bone Necklace,0.0203,Fez,0.0377,Ether,2.0,2021-06-05 16:40:38.774284,4322.472000000001,8.37158273980367,1
5605,4.0,Army Green,0.1243,,,Black,0.1229,Cyborg,0.0108,Phoneme L,0.0241,Bone Necklace,0.0203,Bayc Flipped Brim,0.0231,Ether,4.0,2021-06-05 17:03:50.542046,16466.56,9.70908693675413,1
1871,1.15,Army Green,0.1243,,,Brown,0.137,Bored,0.1714,Bored Cigarette,0.071,,,Halo,0.0324,Ether,1.0,2021-06-05 17:13:11.875625,4709.192499999999,8.457271728575575,1
6494,1.2,Purple,0.1291,Silver Stud,0.0823,Tan,0.0626,Coins,0.0479,Bored,0.2272,Rainbow Suspenders,0.0135,Sea Captain's Hat,0.0304,Ether,1.0,2021-06-05 17:13:35.312568,4939.968,8.505114132428194,1
9017,1.05,Aquamarine,0.1266,,,Dark Brown,0.1352,Bloodshot,0.0846,Bored Unshaven,0.1551,Striped Tee,0.0412,,,Ether,1.0,2021-06-05 17:22:07.067046,4315.6155,8.36999523529183,1
38,1.8,Blue,0.1242,Cross,0.0149,Black,0.1229,Closed,0.071,Bored Cigarette,0.071,Navy Striped Tee,0.0334,,,Ether,2.0,2021-06-05 17:58:05.571447,7278.48,8.892677328182021,1
2814,1.66,Blue,0.1242,,,Cheetah,0.0406,Wide Eyed,0.0549,Rage,0.0266,Smoking Jacket,0.0221,Girl's Hair Pink,0.0105,Ether,1.0,2021-06-05 18:11:21.991950,6797.616999999999,8.824327388568868,1
6024,4.989,Yellow,0.1283,,,Pink,0.0511,Sunglasses,0.0352,Grin Diamond Grill,0.0078,Black T,0.0334,Bowler,0.0262,Ether,1.0,2021-06-05 18:14:01.435483,20537.91696,9.93002806451314,-1
1881,1.4,Army Green,0.1243,,,Red,0.0474,Blindfold,0.0264,Bored Unshaven,0.1551,Lab Coat,0.0144,Bunny Ears,0.0195,Ether,1.0,2021-06-05 18:24:49.234964,5732.929999999999,8.65398202282163,1
6072,2.5,Blue,0.1242,,,Pink,0.0511,Bored,0.1714,Bored,0.2272,Bandolier,0.0163,Cowboy Hat,0.0354,Ether,3.0,2021-06-05 19:22:17.129224,10291.6,9.239083307508395,1
4909,3.0,Blue,0.1242,,,Black,0.1229,Bored,0.1714,Grin,0.0713,,,Trippy Captain's Hat,0.0065,Ether,2.0,2021-06-05 19:24:56.070759,12349.920000000002,9.42140486430235,1
3175,1.85,Gray,0.117,,,Tan,0.0626,3d,0.0487,Phoneme  ooo,0.0255,Leather Punk Jacket,0.0153,Bunny Ears,0.0195,Wrapped Ether,1.0,2021-06-05 19:34:22.482118,7574.566000000001,8.932551335006849,1
9450,1.09,Aquamarine,0.1266,Gold Hoop,0.0462,Brown,0.137,Sleepy,0.0751,Bored Unshaven,0.1551,Lumberjack Shirt,0.0213,,,Ether,1.0,2021-06-05 19:45:40.905539,4480.0199,8.407382767363451,1
6474,1.5,Aquamarine,0.1266,Silver Stud,0.0823,Robot,0.0265,Bored,0.1714,Bored Unshaven,0.1551,Bone Tee,0.023,,,Ether,5.0,2021-06-05 19:58:58.893086,6174.960000000001,8.728257683742404,1
6064,2.5,Army Green,0.1243,,,Cheetah,0.0406,3d,0.0487,Bored Unshaven Cigarette,0.0438,Hawaiian,0.0283,S&m Hat,0.0235,Ether,2.0,2021-06-05 20:15:14.843962,10291.6,9.239083307508395,1
7532,3.3,Aquamarine,0.1266,Gold Hoop,0.0462,Brown,0.137,Wide Eyed,0.0549,Grin,0.0713,Striped Tee,0.0412,Trippy Captain's Hat,0.0065,Ether,2.0,2021-06-05 20:21:46.303468,13584.912,9.516715044106673,1
3171,2.1,Orange,0.1273,,,Brown,0.137,Sunglasses,0.0352,Bored Pipe,0.0132,,,Short Mohawk,0.0318,Wrapped Ether,1.0,2021-06-05 21:09:03.125596,8598.156,9.059303040645993,1
2936,2.0,Orange,0.1273,Gold Hoop,0.0462,Red,0.0474,3d,0.0487,Grin,0.0713,,,Bunny Ears,0.0195,Ether,2.0,2021-06-05 21:18:30.457302,8189.9,9.010656966760362,1
5464,1.5,Purple,0.1291,Silver Hoop,0.0882,Dark Brown,0.1352,Holographic,0.0151,Bored Unshaven,0.1551,Sleeveless T,0.0252,Army Hat,0.0294,Ether,1.0,2021-06-05 21:20:49.788059,6174.960000000001,8.728257683742404,1
1861,6.49,Army Green,0.1243,,,White,0.0397,Blue Beams,0.0049,Bored Unshaven,0.1551,,,Fez,0.0377,Ether,2.0,2021-06-05 21:24:42.013733,26576.2255,10.187772316916416,-1
9619,3.5,New Punk Blue,0.1232,,,Gray,0.0496,Bloodshot,0.0846,Bored Cigarette,0.071,,,,,Wrapped Ether,1.0,2021-06-05 21:27:42.655457,14388.570000000002,9.574189420377763,1
1301,3.0,Blue,0.1242,,,Dark Brown,0.1352,Heart,0.0394,Bored,0.2272,Pimp Coat,0.008,,,Ether,1.0,2021-06-05 21:31:10.062087,12284.85,9.416122074868527,1
4823,1.25,Army Green,0.1243,Silver Stud,0.0823,Blue,0.049,Zombie,0.0308,Bored,0.2272,Smoking Jacket,0.0221,Halo,0.0324,Ether,1.0,2021-06-05 21:48:02.054371,5145.8,8.54593612694845,1
1751,1.35,Orange,0.1273,,,Brown,0.137,Closed,0.071,Bored Unshaven Cigar,0.0094,Sleeveless T,0.0252,Fez,0.0377,Ether,1.0,2021-06-05 22:14:55.011617,5528.1825,8.617614378650755,1
4887,5.144414306001075,New Punk Blue,0.1232,Diamond Stud,0.0222,Red,0.0474,Angry,0.0432,Grin Gold Grill,0.0091,Bandolier,0.0163,Spinner Hat,0.0181,Ether,2.0,2021-06-05 22:49:28.903294,21177.70170865627,9.960704100928332,1
4653,1.1155,New Punk Blue,0.1232,,,Black,0.1229,Bored,0.1714,Bored Cigarette,0.071,Wool Turtleneck,0.024,Bunny Ears,0.0195,Ether,2.0,2021-06-05 22:51:17.723643,4592.11192,8.432095310524689,1
2382,1.2,Orange,0.1273,Silver Hoop,0.0882,Dark Brown,0.1352,Sleepy,0.0751,Dumbfounded,0.0505,Service,0.0142,,,Ether,1.0,2021-06-06 00:00:15.298164,4913.94,8.499831342994371,1
8725,1.5,New Punk Blue,0.1232,,,Cream,0.0636,Angry,0.0432,Bored,0.2272,Black T,0.0334,Bowler,0.0262,Ether,4.0,2021-06-06 00:04:09.129024,6165.164999999999,8.726670179230563,1
6495,1.199,Gray,0.117,,,Blue,0.049,Bored,0.1714,Bored,0.2272,Tuxedo Tee,0.0235,Safari,0.0182,Ether,2.0,2021-06-06 00:25:15.699450,4935.851360000001,8.504280451679616,1
5794,2.5,Aquamarine,0.1266,,,Brown,0.137,Bored,0.1714,Dumbfounded,0.0505,,,,,Wrapped Ether,2.0,2021-06-06 00:40:34.454507,10309.325,9.240804104450653,1
3753,1.2499,Purple,0.1291,,,Cream,0.0636,Sad,0.0551,Phoneme Oh,0.0237,Lab Coat,0.0144,,,Ether,3.0,2021-06-06 01:46:19.319709,5118.278005,8.540573334314455,1
